Entity,Code,Year,Wind
Finland,FIN,1987,0
Finland,FIN,1988,0
Finland,FIN,1989,0
Finland,FIN,1990,0
Finland,FIN,1991,0
Finland,FIN,1992,0.0017068592
Finland,FIN,1993,0.003382336
Finland,FIN,1994,0.0056308056
Finland,FIN,1995,0.009292227
Finland,FIN,1996,0.008887803
Finland,FIN,1997,0.013553824
Finland,FIN,1998,0.017766155
Finland,FIN,1999,0.038567625
Finland,FIN,2000,0.06111121
Finland,FIN,2001,0.053311247
Finland,FIN,2002,0.048057698
Finland,FIN,2003,0.06476379
Finland,FIN,2004,0.08390607
Finland,FIN,2005,0.12938637
Finland,FIN,2006,0.10966145
Finland,FIN,2007,0.13261533
Finland,FIN,2008,0.18911088
Finland,FIN,2009,0.21530177
Finland,FIN,2010,0.20887879
Finland,FIN,2011,0.36077192
Finland,FIN,2012,0.3796145
Finland,FIN,2013,0.5865684
Finland,FIN,2014,0.8659213
Finland,FIN,2015,1.8195298
Finland,FIN,2016,2.3437974
Finland,FIN,2017,3.7224362
Finland,FIN,2018,4.417783
Finland,FIN,2019,4.633937
Finland,FIN,2020,6.614963
Finland,FIN,2021,6.6567636
Finland,FIN,2022,9.396562
Finland,FIN,2023,11.233197
Finland,FIN,2024,15.404673
France,FRA,1965,0
France,FRA,1966,0
France,FRA,1967,0
France,FRA,1968,0
France,FRA,1969,0
France,FRA,1970,0
France,FRA,1971,0
France,FRA,1972,0
France,FRA,1973,0
France,FRA,1974,0
France,FRA,1975,0
France,FRA,1976,0
France,FRA,1977,0
France,FRA,1978,0
France,FRA,1979,0
France,FRA,1980,0
France,FRA,1981,0
France,FRA,1982,0
France,FRA,1983,0
France,FRA,1984,0
France,FRA,1985,0
France,FRA,1986,0
France,FRA,1987,0
France,FRA,1988,0
France,FRA,1989,0
France,FRA,1990,0.000028773695
France,FRA,1991,0.000048503945
France,FRA,1992,0.000048138205
France,FRA,1993,0.00023661043
France,FRA,1994,0.00046850918
France,FRA,1995,0.00045652603
France,FRA,1996,0.0006933871
France,FRA,1997,0.0010548645
France,FRA,1998,0.0018036525
France,FRA,1999,0.0033743598
France,FRA,2000,0.0043275915
France,FRA,2001,0.011651258
France,FRA,2002,0.023563927
France,FRA,2003,0.03392073
France,FRA,2004,0.051273875
France,FRA,2005,0.08294541
France,FRA,2006,0.18861853
France,FRA,2007,0.3558945
France,FRA,2008,0.49304146
France,FRA,2009,0.72229767
France,FRA,2010,0.8740784
France,FRA,2011,1.1368823
France,FRA,2012,1.3894615
France,FRA,2013,1.452868
France,FRA,2014,1.6228336
France,FRA,2015,1.9786786
France,FRA,2016,2.0014646
France,FRA,2017,2.300365
France,FRA,2018,2.6303136
France,FRA,2019,3.24598
France,FRA,2020,4.158073
France,FRA,2021,3.6043944
France,FRA,2022,4.1933465
France,FRA,2023,5.2952495
France,FRA,2024,4.634401
Germany,DEU,1965,0
Germany,DEU,1966,0
Germany,DEU,1967,0
Germany,DEU,1968,0
Germany,DEU,1969,0
Germany,DEU,1970,0
Germany,DEU,1971,0
Germany,DEU,1972,0
Germany,DEU,1973,0
Germany,DEU,1974,0
Germany,DEU,1975,0
Germany,DEU,1976,0
Germany,DEU,1977,0
Germany,DEU,1978,0
Germany,DEU,1979,0
Germany,DEU,1980,0
Germany,DEU,1981,0
Germany,DEU,1982,0
Germany,DEU,1983,0
Germany,DEU,1984,0
Germany,DEU,1985,0
Germany,DEU,1986,0.00006546044
Germany,DEU,1987,0.00012983399
Germany,DEU,1988,0.00051767624
Germany,DEU,1989,0.0017004906
Germany,DEU,1990,0.0047178785
Germany,DEU,1991,0.0068101524
Germany,DEU,1992,0.01911463
Germany,DEU,1993,0.041889317
Germany,DEU,1994,0.064066306
Germany,DEU,1995,0.10518381
Germany,DEU,1996,0.13792808
Germany,DEU,1997,0.20398702
Germany,DEU,1998,0.3113016
Germany,DEU,1999,0.3888953
Germany,DEU,2000,0.6644307
Germany,DEU,2001,0.7167492
Germany,DEU,2002,1.0837909
Germany,DEU,2003,1.3022692
Germany,DEU,2004,1.7664101
Germany,DEU,2005,1.8933225
Germany,DEU,2006,2.0718708
Germany,DEU,2007,2.7813728
Germany,DEU,2008,2.7907307
Germany,DEU,2009,2.8178835
Germany,DEU,2010,2.6248648
Germany,DEU,2011,3.502911
Germany,DEU,2012,3.5640743
Germany,DEU,2013,3.510576
Germany,DEU,2014,4.0412126
Germany,DEU,2015,5.442219
Germany,DEU,2016,5.2698
Germany,DEU,2017,6.748243
Germany,DEU,2018,7.176838
Germany,DEU,2019,8.386525
Germany,DEU,2020,9.424577
Germany,DEU,2021,7.923715
Germany,DEU,2022,8.966763
Germany,DEU,2023,11.013315
Germany,DEU,2024,10.727197
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0
Greece,GRC,1983,0
Greece,GRC,1984,0
Greece,GRC,1985,0
Greece,GRC,1986,0
Greece,GRC,1987,0.0011498287
Greece,GRC,1988,0.0010885717
Greece,GRC,1989,0.0010037898
Greece,GRC,1990,0.0019357669
Greece,GRC,1991,0.0019096076
Greece,GRC,1992,0.0075018783
Greece,GRC,1993,0.043502074
Greece,GRC,1994,0.033678755
Greece,GRC,1995,0.029872788
Greece,GRC,1996,0.032577407
Greece,GRC,1997,0.029999252
Greece,GRC,1998,0.05491319
Greece,GRC,1999,0.12717152
Greece,GRC,2000,0.3364883
Greece,GRC,2001,0.5561354
Greece,GRC,2002,0.4746747
Greece,GRC,2003,0.70024055
Greece,GRC,2004,0.76462144
Greece,GRC,2005,0.85432106
Greece,GRC,2006,1.1082257
Greece,GRC,2007,1.1550748
Greece,GRC,2008,1.4406478
Greece,GRC,2009,1.6895516
Greece,GRC,2010,1.8764169
Greece,GRC,2011,2.3216548
Greece,GRC,2012,2.8543112
Greece,GRC,2013,3.2480836
Greece,GRC,2014,3.0679457
Greece,GRC,2015,3.7817407
Greece,GRC,2016,4.24513
Greece,GRC,2017,4.325764
Greece,GRC,2018,4.8741283
Greece,GRC,2019,5.7218723
Greece,GRC,2020,8.382461
Greece,GRC,2021,8.630345
Greece,GRC,2022,8.597811
Greece,GRC,2023,8.898831
Greece,GRC,2024,9.182435
High-income countries,,1965,0
High-income countries,,1966,0
High-income countries,,1967,0
High-income countries,,1968,0
High-income countries,,1969,0
High-income countries,,1970,0
High-income countries,,1971,0
High-income countries,,1972,0
High-income countries,,1973,0
High-income countries,,1974,0
High-income countries,,1975,0
High-income countries,,1976,0
High-income countries,,1977,0
High-income countries,,1978,0.000016719985
High-income countries,,1979,0.000032553642
High-income countries,,1980,0.000058615067
High-income countries,,1981,0.000059898666
High-income countries,,1982,0.00010851999
High-income countries,,1983,0.000191178
High-income countries,,1984,0.00025013697
High-income countries,,1985,0.00029512573
High-income countries,,1986,0.00062777346
High-income countries,,1987,0.00085704087
High-income countries,,1988,0.0014089145
High-income countries,,1989,0.011081384
High-income countries,,1990,0.014969325
High-income countries,,1991,0.016434873
High-income countries,,1992,0.018655732
High-income countries,,1993,0.022215283
High-income countries,,1994,0.026788265
High-income countries,,1995,0.028754806
High-income countries,,1996,0.032201275
High-income countries,,1997,0.042019516
High-income countries,,1998,0.056097195
High-income countries,,1999,0.07347741
High-income countries,,2000,0.10870334
High-income countries,,2001,0.13069807
High-income countries,,2002,0.17936239
High-income countries,,2003,0.21313038
High-income countries,,2004,0.2752374
High-income countries,,2005,0.33223444
High-income countries,,2006,0.40884122
High-income countries,,2007,0.5145808
High-income countries,,2008,0.64349514
High-income countries,,2009,0.803421
High-income countries,,2010,0.902391
High-income countries,,2011,1.1104556
High-income countries,,2012,1.2812806
High-income countries,,2013,1.461152
High-income countries,,2014,1.5649285
High-income countries,,2015,1.8057925
High-income countries,,2016,1.9199682
High-income countries,,2017,2.1813152
High-income countries,,2018,2.267595
High-income countries,,2019,2.5352783
High-income countries,,2020,3.0449843
High-income countries,,2021,3.010177
High-income countries,,2022,3.3614151
High-income countries,,2023,3.5412025
High-income countries,,2024,3.671819
Hong Kong,HKG,1965,0
Hong Kong,HKG,1966,0
Hong Kong,HKG,1967,0
Hong Kong,HKG,1968,0
Hong Kong,HKG,1969,0
Hong Kong,HKG,1970,0
Hong Kong,HKG,1971,0
Hong Kong,HKG,1972,0
Hong Kong,HKG,1973,0
Hong Kong,HKG,1974,0
Hong Kong,HKG,1975,0
Hong Kong,HKG,1976,0
Hong Kong,HKG,1977,0
Hong Kong,HKG,1978,0
Hong Kong,HKG,1979,0
Hong Kong,HKG,1980,0
Hong Kong,HKG,1981,0
Hong Kong,HKG,1982,0
Hong Kong,HKG,1983,0
Hong Kong,HKG,1984,0
Hong Kong,HKG,1985,0
Hong Kong,HKG,1986,0
Hong Kong,HKG,1987,0
Hong Kong,HKG,1988,0
Hong Kong,HKG,1989,0
Hong Kong,HKG,1990,0
Hong Kong,HKG,1991,0
Hong Kong,HKG,1992,0
Hong Kong,HKG,1993,0
Hong Kong,HKG,1994,0
Hong Kong,HKG,1995,0
Hong Kong,HKG,1996,0
Hong Kong,HKG,1997,0
Hong Kong,HKG,1998,0
Hong Kong,HKG,1999,0
Hong Kong,HKG,2000,0
Hong Kong,HKG,2001,0
Hong Kong,HKG,2002,0
Hong Kong,HKG,2003,0
Hong Kong,HKG,2004,0
Hong Kong,HKG,2005,0
Hong Kong,HKG,2006,0.0006493787
Hong Kong,HKG,2007,0.00075671833
Hong Kong,HKG,2008,0.0007527891
Hong Kong,HKG,2009,0.00093392853
Hong Kong,HKG,2010,0.00084407465
Hong Kong,HKG,2011,0.00068281713
Hong Kong,HKG,2012,0.0008575157
Hong Kong,HKG,2013,0.00065782946
Hong Kong,HKG,2014,0.0007219564
Hong Kong,HKG,2015,0.0006289435
Hong Kong,HKG,2016,0.0003689566
Hong Kong,HKG,2017,0.00072703685
Hong Kong,HKG,2018,0.00047894617
Hong Kong,HKG,2019,0.00050289906
Hong Kong,HKG,2020,0.000982176
Hong Kong,HKG,2021,0.00084103894
Hong Kong,HKG,2022,0.0009404267
Hong Kong,HKG,2023,0.00080786704
Hong Kong,HKG,2024,0.00074570865
Hungary,HUN,1965,0
Hungary,HUN,1966,0
Hungary,HUN,1967,0
Hungary,HUN,1968,0
Hungary,HUN,1969,0
Hungary,HUN,1970,0
Hungary,HUN,1971,0
Hungary,HUN,1972,0
Hungary,HUN,1973,0
Hungary,HUN,1974,0
Hungary,HUN,1975,0
Hungary,HUN,1976,0
Hungary,HUN,1977,0
Hungary,HUN,1978,0
Hungary,HUN,1979,0
Hungary,HUN,1980,0
Hungary,HUN,1981,0
Hungary,HUN,1982,0
Hungary,HUN,1983,0
Hungary,HUN,1984,0
Hungary,HUN,1985,0
Hungary,HUN,1986,0
Hungary,HUN,1987,0
Hungary,HUN,1988,0
Hungary,HUN,1989,0
Hungary,HUN,1990,0
Hungary,HUN,1991,0
Hungary,HUN,1992,0
Hungary,HUN,1993,0
Hungary,HUN,1994,0
Hungary,HUN,1995,0
Hungary,HUN,1996,0
Hungary,HUN,1997,0
Hungary,HUN,1998,0
Hungary,HUN,1999,0
Hungary,HUN,2000,0
Hungary,HUN,2001,0.00096316903
Hungary,HUN,2002,0.0009784008
Hungary,HUN,2003,0.0038417282
Hungary,HUN,2004,0.005642282
Hungary,HUN,2005,0.00875327
Hungary,HUN,2006,0.038175046
Hungary,HUN,2007,0.098457314
Hungary,HUN,2008,0.18471055
Hungary,HUN,2009,0.31988654
Hungary,HUN,2010,0.49613786
Hungary,HUN,2011,0.604436
Hungary,HUN,2012,0.7950597
Hungary,HUN,2013,0.7751395
Hungary,HUN,2014,0.7046061
Hungary,HUN,2015,0.7020796
Hungary,HUN,2016,0.6759292
Hungary,HUN,2017,0.7069051
Hungary,HUN,2018,0.55920327
Hungary,HUN,2019,0.6598187
Hungary,HUN,2020,0.60156745
Hungary,HUN,2021,0.5792709
Hungary,HUN,2022,0.5647881
Hungary,HUN,2023,0.6224562
Hungary,HUN,2024,0.6207524
Iceland,ISL,1965,0
Iceland,ISL,1966,0
Iceland,ISL,1967,0
Iceland,ISL,1968,0
Iceland,ISL,1969,0
Iceland,ISL,1970,0
Iceland,ISL,1971,0
Iceland,ISL,1972,0
Iceland,ISL,1973,0
Iceland,ISL,1974,0
Iceland,ISL,1975,0
Iceland,ISL,1976,0
Iceland,ISL,1977,0
Iceland,ISL,1978,0
Iceland,ISL,1979,0
Iceland,ISL,1980,0
Iceland,ISL,1981,0
Iceland,ISL,1982,0
Iceland,ISL,1983,0
Iceland,ISL,1984,0
Iceland,ISL,1985,0
Iceland,ISL,1986,0
Iceland,ISL,1987,0
Iceland,ISL,1988,0
Iceland,ISL,1989,0
Iceland,ISL,1990,0
Iceland,ISL,1991,0
Iceland,ISL,1992,0
Iceland,ISL,1993,0
Iceland,ISL,1994,0
Iceland,ISL,1995,0
Iceland,ISL,1996,0
Iceland,ISL,1997,0
Iceland,ISL,1998,0
Iceland,ISL,1999,0
Iceland,ISL,2000,0
Iceland,ISL,2001,0
Iceland,ISL,2002,0
Iceland,ISL,2003,0
Iceland,ISL,2004,0
Iceland,ISL,2005,0
Iceland,ISL,2006,0
Iceland,ISL,2007,0
Iceland,ISL,2008,0
Iceland,ISL,2009,0
Iceland,ISL,2010,0
Iceland,ISL,2011,0.000036373884
Iceland,ISL,2012,0
Iceland,ISL,2013,0.023683151
Iceland,ISL,2014,0.036005035
Iceland,ISL,2015,0.04470918
Iceland,ISL,2016,0.037297074
Iceland,ISL,2017,0.031291034
Iceland,ISL,2018,0.016008673
Iceland,ISL,2019,0.025113527
Iceland,ISL,2020,0.027584301
Iceland,ISL,2021,0.024148334
Iceland,ISL,2022,0.021638526
Iceland,ISL,2023,0.026870538
Iceland,ISL,2024,0.04657606
India,IND,1965,0
India,IND,1966,0
India,IND,1967,0
India,IND,1968,0
India,IND,1969,0
India,IND,1970,0
India,IND,1971,0
India,IND,1972,0
India,IND,1973,0
India,IND,1974,0
India,IND,1975,0
India,IND,1976,0
India,IND,1977,0
India,IND,1978,0
India,IND,1979,0
India,IND,1980,0
India,IND,1981,0
India,IND,1982,0
India,IND,1983,0
India,IND,1984,0
India,IND,1985,0
India,IND,1986,0
India,IND,1987,0
India,IND,1988,0
India,IND,1989,0
India,IND,1990,0.003678318
India,IND,1991,0.012992143
India,IND,1992,0.00967592
India,IND,1993,0.010112685
India,IND,1994,0.01937482
India,IND,1995,0.046765544
India,IND,1996,0.07951472
India,IND,1997,0.08474217
India,IND,1998,0.08729227
India,IND,1999,0.11377083
India,IND,2000,0.118440226
India,IND,2001,0.15455282
India,IND,2002,0.14810951
India,IND,2003,0.177645
India,IND,2004,0.32681245
India,IND,2005,0.35094708
India,IND,2006,0.5166212
India,IND,2007,0.5924065
India,IND,2008,0.68321
India,IND,2009,0.7158073
India,IND,2010,0.8141171
India,IND,2011,0.9462317
India,IND,2012,1.0230509
India,IND,2013,1.0760412
India,IND,2014,1.1171209
India,IND,2015,1.0544022
India,IND,2016,1.3266994
India,IND,2017,1.54164
India,IND,2018,1.6628162
India,IND,2019,1.6971972
India,IND,2020,1.7063824
India,IND,2021,1.7663028
India,IND,2022,1.7202528
India,IND,2023,1.859666
India,IND,2024,1.76379
Indonesia,IDN,1965,0
Indonesia,IDN,1966,0
Indonesia,IDN,1967,0
Indonesia,IDN,1968,0
Indonesia,IDN,1969,0
Indonesia,IDN,1970,0
Indonesia,IDN,1971,0
Indonesia,IDN,1972,0
Indonesia,IDN,1973,0
Indonesia,IDN,1974,0
Indonesia,IDN,1975,0
Indonesia,IDN,1976,0
Indonesia,IDN,1977,0
Indonesia,IDN,1978,0
Indonesia,IDN,1979,0
Indonesia,IDN,1980,0
Indonesia,IDN,1981,0
Indonesia,IDN,1982,0
Indonesia,IDN,1983,0
Indonesia,IDN,1984,0
Indonesia,IDN,1985,0
Indonesia,IDN,1986,0
Indonesia,IDN,1987,0
Indonesia,IDN,1988,0
Indonesia,IDN,1989,0
Indonesia,IDN,1990,0
Indonesia,IDN,1991,0
Indonesia,IDN,1992,0
Indonesia,IDN,1993,0
Indonesia,IDN,1994,0
Indonesia,IDN,1995,0
Indonesia,IDN,1996,0
Indonesia,IDN,1997,0
Indonesia,IDN,1998,0
Indonesia,IDN,1999,0
Indonesia,IDN,2000,0
Indonesia,IDN,2001,0
Indonesia,IDN,2002,0
Indonesia,IDN,2003,0
Indonesia,IDN,2004,0
Indonesia,IDN,2005,0
Indonesia,IDN,2006,0
Indonesia,IDN,2007,0.000003436869
Indonesia,IDN,2008,0.000045486962
Indonesia,IDN,2009,0.0005984833
Indonesia,IDN,2010,0.0005445255
Indonesia,IDN,2011,0.0006603505
Indonesia,IDN,2012,0.0006125498
Indonesia,IDN,2013,0.000014002772
Indonesia,IDN,2014,0
Indonesia,IDN,2015,0.0004930967
Indonesia,IDN,2016,0.0007576147
Indonesia,IDN,2017,0
Indonesia,IDN,2018,0.022130277
Indonesia,IDN,2019,0.05305622
Indonesia,IDN,2020,0.05529738
Indonesia,IDN,2021,0.04889085
Indonesia,IDN,2022,0.031760447
Indonesia,IDN,2023,0.04204547
Indonesia,IDN,2024,0.039335452
Iran,IRN,1965,0
Iran,IRN,1966,0
Iran,IRN,1967,0
Iran,IRN,1968,0
Iran,IRN,1969,0
Iran,IRN,1970,0
Iran,IRN,1971,0
Iran,IRN,1972,0
Iran,IRN,1973,0
Iran,IRN,1974,0
Iran,IRN,1975,0
Iran,IRN,1976,0
Iran,IRN,1977,0
Iran,IRN,1978,0
Iran,IRN,1979,0
Iran,IRN,1980,0
Iran,IRN,1981,0
Iran,IRN,1982,0
Iran,IRN,1983,0
Iran,IRN,1984,0
Iran,IRN,1985,0
Iran,IRN,1986,0
Iran,IRN,1987,0
Iran,IRN,1988,0
Iran,IRN,1989,0
Iran,IRN,1990,0
Iran,IRN,1991,0
Iran,IRN,1992,0
Iran,IRN,1993,0
Iran,IRN,1994,0
Iran,IRN,1995,0
Iran,IRN,1996,0
Iran,IRN,1997,0
Iran,IRN,1998,0
Iran,IRN,1999,0.0073064235
Iran,IRN,2000,0.007263419
Iran,IRN,2001,0.0062419954
Iran,IRN,2002,0.005108764
Iran,IRN,2003,0.0045454195
Iran,IRN,2004,0.006856884
Iran,IRN,2005,0.009835678
Iran,IRN,2006,0.015825
Iran,IRN,2007,0.01664782
Iran,IRN,2008,0.022248486
Iran,IRN,2009,0.024965111
Iran,IRN,2010,0.017915132
Iran,IRN,2011,0.02151891
Iran,IRN,2012,0.028362367
Iran,IRN,2013,0.020965794
Iran,IRN,2014,0.018276928
Iran,IRN,2015,0.012930797
Iran,IRN,2016,0.013434653
Iran,IRN,2017,0.026320253
Iran,IRN,2018,0.05979955
Iran,IRN,2019,0.05430166
Iran,IRN,2020,0.08136192
Iran,IRN,2021,0.082567215
Iran,IRN,2022,0.07965719
Iran,IRN,2023,0.081915304
Iran,IRN,2024,0.08483833
Iraq,IRQ,1965,0
Iraq,IRQ,1966,0
Iraq,IRQ,1967,0
Iraq,IRQ,1968,0
Iraq,IRQ,1969,0
Iraq,IRQ,1970,0
Iraq,IRQ,1971,0
Iraq,IRQ,1972,0
Iraq,IRQ,1973,0
Iraq,IRQ,1974,0
Iraq,IRQ,1975,0
Iraq,IRQ,1976,0
Iraq,IRQ,1977,0
Iraq,IRQ,1978,0
Iraq,IRQ,1979,0
Iraq,IRQ,1980,0
Iraq,IRQ,1981,0
Iraq,IRQ,1982,0
Iraq,IRQ,1983,0
Iraq,IRQ,1984,0
Iraq,IRQ,1985,0
Iraq,IRQ,1986,0
Iraq,IRQ,1987,0
Iraq,IRQ,1988,0
Iraq,IRQ,1989,0
Iraq,IRQ,1990,0
Iraq,IRQ,1991,0
Iraq,IRQ,1992,0
Iraq,IRQ,1993,0
Iraq,IRQ,1994,0
Iraq,IRQ,1995,0
Iraq,IRQ,1996,0
Iraq,IRQ,1997,0
Iraq,IRQ,1998,0
Iraq,IRQ,1999,0
Iraq,IRQ,2000,0
Iraq,IRQ,2001,0
Iraq,IRQ,2002,0
Iraq,IRQ,2003,0
Iraq,IRQ,2004,0
Iraq,IRQ,2005,0
Iraq,IRQ,2006,0
Iraq,IRQ,2007,0
Iraq,IRQ,2008,0
Iraq,IRQ,2009,0
Iraq,IRQ,2010,0
Iraq,IRQ,2011,0
Iraq,IRQ,2012,0
Iraq,IRQ,2013,0
Iraq,IRQ,2014,0
Iraq,IRQ,2015,0
Iraq,IRQ,2016,0
Iraq,IRQ,2017,0
Iraq,IRQ,2018,0
Iraq,IRQ,2019,0
Iraq,IRQ,2020,0
Iraq,IRQ,2021,0
Iraq,IRQ,2022,0
Iraq,IRQ,2023,0
Iraq,IRQ,2024,0
Ireland,IRL,1965,0
Ireland,IRL,1966,0
Ireland,IRL,1967,0
Ireland,IRL,1968,0
Ireland,IRL,1969,0
Ireland,IRL,1970,0
Ireland,IRL,1971,0
Ireland,IRL,1972,0
Ireland,IRL,1973,0
Ireland,IRL,1974,0
Ireland,IRL,1975,0
Ireland,IRL,1976,0
Ireland,IRL,1977,0
Ireland,IRL,1978,0
Ireland,IRL,1979,0
Ireland,IRL,1980,0
Ireland,IRL,1981,0
Ireland,IRL,1982,0
Ireland,IRL,1983,0
Ireland,IRL,1984,0
Ireland,IRL,1985,0
Ireland,IRL,1986,0
Ireland,IRL,1987,0
Ireland,IRL,1988,0
Ireland,IRL,1989,0
Ireland,IRL,1990,0
Ireland,IRL,1991,0
Ireland,IRL,1992,0.011305629
Ireland,IRL,1993,0.033210132
Ireland,IRL,1994,0.040367354
Ireland,IRL,1995,0.03330018
Ireland,IRL,1996,0.027604735
Ireland,IRL,1997,0.09541162
Ireland,IRL,1998,0.29981676
Ireland,IRL,1999,0.3142127
Ireland,IRL,2000,0.3915166
Ireland,IRL,2001,0.50427794
Ireland,IRL,2002,0.5870309
Ireland,IRL,2003,0.7003559
Ireland,IRL,2004,0.9855926
Ireland,IRL,2005,1.5913699
Ireland,IRL,2006,2.237322
Ireland,IRL,2007,2.6460729
Ireland,IRL,2008,3.2484639
Ireland,IRL,2009,4.409225
Ireland,IRL,2010,4.125724
Ireland,IRL,2011,6.7007427
Ireland,IRL,2012,6.2036347
Ireland,IRL,2013,7.0792785
Ireland,IRL,2014,7.9982004
Ireland,IRL,2015,9.637787
Ireland,IRL,2016,8.687249
Ireland,IRL,2017,10.431668
Ireland,IRL,2018,11.790491
Ireland,IRL,2019,13.557272
Ireland,IRL,2020,16.610226
Ireland,IRL,2021,13.74161
Ireland,IRL,2022,15.169085
Ireland,IRL,2023,16.231417
Ireland,IRL,2024,15.769664
Israel,ISR,1965,0
Israel,ISR,1966,0
Israel,ISR,1967,0
Israel,ISR,1968,0
Israel,ISR,1969,0
Israel,ISR,1970,0
Israel,ISR,1971,0
Israel,ISR,1972,0
Israel,ISR,1973,0
Israel,ISR,1974,0
Israel,ISR,1975,0
Israel,ISR,1976,0
Israel,ISR,1977,0
Israel,ISR,1978,0
Israel,ISR,1979,0
Israel,ISR,1980,0
Israel,ISR,1981,0
Israel,ISR,1982,0
Israel,ISR,1983,0
Israel,ISR,1984,0
Israel,ISR,1985,0
Israel,ISR,1986,0
Israel,ISR,1987,0
Israel,ISR,1988,0
Israel,ISR,1989,0
Israel,ISR,1990,0
Israel,ISR,1991,0
Israel,ISR,1992,0
Israel,ISR,1993,0
Israel,ISR,1994,0
Israel,ISR,1995,0
Israel,ISR,1996,0
Israel,ISR,1997,0
Israel,ISR,1998,0
Israel,ISR,1999,0
Israel,ISR,2000,0
Israel,ISR,2001,0.012158108
Israel,ISR,2002,0.01300259
Israel,ISR,2003,0.013690809
Israel,ISR,2004,0.012243311
Israel,ISR,2005,0.012086973
Israel,ISR,2006,0.010871061
Israel,ISR,2007,0.010426405
Israel,ISR,2008,0.009049028
Israel,ISR,2009,0.009265597
Israel,ISR,2010,0.0078605665
Israel,ISR,2011,0.0067160972
Israel,ISR,2012,0.0054709474
Israel,ISR,2013,0.0057452843
Israel,ISR,2014,0.040443514
Israel,ISR,2015,0.006079868
Israel,ISR,2016,0.02691096
Israel,ISR,2017,0.026631618
Israel,ISR,2018,0.034404248
Israel,ISR,2019,0.05049707
Israel,ISR,2020,0.054146774
Israel,ISR,2021,0.036581222
Israel,ISR,2022,0.1520921
Israel,ISR,2023,0.34105188
Israel,ISR,2024,0.35043454
Italy,ITA,1965,0
Italy,ITA,1966,0
Italy,ITA,1967,0
Italy,ITA,1968,0
Italy,ITA,1969,0
Italy,ITA,1970,0
Italy,ITA,1971,0
Italy,ITA,1972,0
Italy,ITA,1973,0
Italy,ITA,1974,0
Italy,ITA,1975,0
Italy,ITA,1976,0
Italy,ITA,1977,0
Italy,ITA,1978,0
Italy,ITA,1979,0
Italy,ITA,1980,0
Italy,ITA,1981,0
Italy,ITA,1982,0
Italy,ITA,1983,0
Italy,ITA,1984,0
Italy,ITA,1985,0
Italy,ITA,1986,0
Italy,ITA,1987,0
Italy,ITA,1988,0
Italy,ITA,1989,0.00030529473
Italy,ITA,1990,0.00024824825
Italy,ITA,1991,0.00038370592
Italy,ITA,1992,0.00025452924
Italy,ITA,1993,0.0005169584
Italy,ITA,1994,0.00090702303
Italy,ITA,1995,0.0011097828
Italy,ITA,1996,0.0040538544
Italy,ITA,1997,0.014958492
Italy,ITA,1998,0.029349133
Italy,ITA,1999,0.050702363
Italy,ITA,2000,0.07470875
Italy,ITA,2001,0.15587057
Italy,ITA,2002,0.18356524
Italy,ITA,2003,0.18350208
Italy,ITA,2004,0.2255974
Italy,ITA,2005,0.2839812
Italy,ITA,2006,0.35834166
Italy,ITA,2007,0.4941789
Italy,ITA,2008,0.5982066
Italy,ITA,2009,0.8641882
Italy,ITA,2010,1.1573306
Italy,ITA,2011,1.2696271
Italy,ITA,2012,1.7722993
Italy,ITA,2013,2.059652
Italy,ITA,2014,2.1428344
Italy,ITA,2015,2.0568233
Italy,ITA,2016,2.43769
Italy,ITA,2017,2.4142134
Italy,ITA,2018,2.3848193
Italy,ITA,2019,2.7358737
Italy,ITA,2020,2.8052022
Italy,ITA,2021,2.9064739
Italy,ITA,2022,2.8833919
Italy,ITA,2023,3.456556
Italy,ITA,2024,3.2365575
Japan,JPN,1965,0
Japan,JPN,1966,0
Japan,JPN,1967,0
Japan,JPN,1968,0
Japan,JPN,1969,0
Japan,JPN,1970,0
Japan,JPN,1971,0
Japan,JPN,1972,0
Japan,JPN,1973,0
Japan,JPN,1974,0
Japan,JPN,1975,0
Japan,JPN,1976,0
Japan,JPN,1977,0
Japan,JPN,1978,0
Japan,JPN,1979,0
Japan,JPN,1980,0
Japan,JPN,1981,0
Japan,JPN,1982,0
Japan,JPN,1983,0
Japan,JPN,1984,0
Japan,JPN,1985,0
Japan,JPN,1986,0
Japan,JPN,1987,0
Japan,JPN,1988,0
Japan,JPN,1989,0
Japan,JPN,1990,0
Japan,JPN,1991,0
Japan,JPN,1992,0
Japan,JPN,1993,0.000048593258
Japan,JPN,1994,0.000046833058
Japan,JPN,1995,0.000045326356
Japan,JPN,1996,0.000088879126
Japan,JPN,1997,0.000043608095
Japan,JPN,1998,0.00032656468
Japan,JPN,1999,0.0016531646
Japan,JPN,2000,0.0048684776
Japan,JPN,2001,0.011313124
Japan,JPN,2002,0.018451724
Japan,JPN,2003,0.036963053
Japan,JPN,2004,0.062787056
Japan,JPN,2005,0.08121172
Japan,JPN,2006,0.090570405
Japan,JPN,2007,0.11665163
