Entity,Code,Year,Hydro
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0
Singapore,SGP,1987,0
Singapore,SGP,1988,0
Singapore,SGP,1989,0
Singapore,SGP,1990,0
Singapore,SGP,1991,0
Singapore,SGP,1992,0
Singapore,SGP,1993,0
Singapore,SGP,1994,0
Singapore,SGP,1995,0
Singapore,SGP,1996,0
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0
Singapore,SGP,2003,0
Singapore,SGP,2004,0
Singapore,SGP,2005,0
Singapore,SGP,2006,0
Singapore,SGP,2007,0
Singapore,SGP,2008,0
Singapore,SGP,2009,0
Singapore,SGP,2010,0
Singapore,SGP,2011,0
Singapore,SGP,2012,0
Singapore,SGP,2013,0
Singapore,SGP,2014,0
Singapore,SGP,2015,0
Singapore,SGP,2016,0
Singapore,SGP,2017,0
Singapore,SGP,2018,0
Singapore,SGP,2019,0
Singapore,SGP,2020,0
Singapore,SGP,2021,0
Singapore,SGP,2022,0
Singapore,SGP,2023,0
Singapore,SGP,2024,0
Slovakia,SVK,1965,5.8013988
Slovakia,SVK,1966,5.3693156
Slovakia,SVK,1967,4.5743294
Slovakia,SVK,1968,3.8016503
Slovakia,SVK,1969,2.8318548
Slovakia,SVK,1970,3.8639326
Slovakia,SVK,1971,2.7034943
Slovakia,SVK,1972,2.69263
Slovakia,SVK,1973,2.2126436
Slovakia,SVK,1974,3.538467
Slovakia,SVK,1975,3.0435889
Slovakia,SVK,1976,2.958769
Slovakia,SVK,1977,3.3578534
Slovakia,SVK,1978,3.0017529
Slovakia,SVK,1979,2.4338224
Slovakia,SVK,1980,2.8709342
Slovakia,SVK,1981,2.5203156
Slovakia,SVK,1982,2.2366347
Slovakia,SVK,1983,2.3675447
Slovakia,SVK,1984,1.8651557
Slovakia,SVK,1985,2.4632938
Slovakia,SVK,1986,1.9665711
Slovakia,SVK,1987,2.2183347
Slovakia,SVK,1988,2.0047593
Slovakia,SVK,1989,2.210073
Slovakia,SVK,1990,2.1117134
Slovakia,SVK,1991,1.767831
Slovakia,SVK,1992,2.5292287
Slovakia,SVK,1993,4.615238
Slovakia,SVK,1994,5.892162
Slovakia,SVK,1995,6.511099
Slovakia,SVK,1996,5.597323
Slovakia,SVK,1997,5.481863
Slovakia,SVK,1998,5.696381
Slovakia,SVK,1999,5.92623
Slovakia,SVK,2000,5.9230037
Slovakia,SVK,2001,6.1111774
Slovakia,SVK,2002,6.4324865
Slovakia,SVK,2003,4.3451486
Slovakia,SVK,2004,5.2067738
Slovakia,SVK,2005,5.556137
Slovakia,SVK,2006,5.386149
Slovakia,SVK,2007,5.7738805
Slovakia,SVK,2008,5.062855
Slovakia,SVK,2009,6.0090404
Slovakia,SVK,2010,6.718593
Slovakia,SVK,2011,4.9922953
Slovakia,SVK,2012,5.617399
Slovakia,SVK,2013,6.4341974
Slovakia,SVK,2014,5.9705687
Slovakia,SVK,2015,5.396147
Slovakia,SVK,2016,5.9851747
Slovakia,SVK,2017,5.604233
Slovakia,SVK,2018,4.706023
Slovakia,SVK,2019,5.8883357
Slovakia,SVK,2020,6.216535
Slovakia,SVK,2021,5.4175334
Slovakia,SVK,2022,5.064671
Slovakia,SVK,2023,6.265613
Slovakia,SVK,2024,6.707464
Slovenia,SVN,1990,12.088249
Slovenia,SVN,1991,14.667435
Slovenia,SVN,1992,14.881296
Slovenia,SVN,1993,12.807986
Slovenia,SVN,1994,13.490716
Slovenia,SVN,1995,12.293284
Slovenia,SVN,1996,13.216832
Slovenia,SVN,1997,10.879897
Slovenia,SVN,1998,12.120791
Slovenia,SVN,1999,13.2909
Slovenia,SVN,2000,13.743992
Slovenia,SVN,2001,12.904223
Slovenia,SVN,2002,11.225011
Slovenia,SVN,2003,10.146623
Slovenia,SVN,2004,13.190822
Slovenia,SVN,2005,11.030689
Slovenia,SVN,2006,11.310192
Slovenia,SVN,2007,10.277431
Slovenia,SVN,2008,11.450872
Slovenia,SVN,2009,14.509929
Slovenia,SVN,2010,13.77065
Slovenia,SVN,2011,11.109838
Slovenia,SVN,2012,12.456138
Slovenia,SVN,2013,14.865281
Slovenia,SVN,2014,19.032328
Slovenia,SVN,2015,13.073394
Slovenia,SVN,2016,14.3704
Slovenia,SVN,2017,12.135204
Slovenia,SVN,2018,14.395526
Slovenia,SVN,2019,14.052775
Slovenia,SVN,2020,16.005188
Slovenia,SVN,2021,15.374682
Slovenia,SVN,2022,11.088991
Slovenia,SVN,2023,16.893707
Slovenia,SVN,2024,16.678818
South Africa,ZAF,1965,0.029015081
South Africa,ZAF,1966,0.028056588
South Africa,ZAF,1967,0.019459028
South Africa,ZAF,1968,0.017019669
South Africa,ZAF,1969,0.01446361
South Africa,ZAF,1970,0.016476588
South Africa,ZAF,1971,0.068525724
South Africa,ZAF,1972,0.49408534
South Africa,ZAF,1973,0.54241824
South Africa,ZAF,1974,0.6059924
South Africa,ZAF,1975,0.56237745
South Africa,ZAF,1976,0.90272313
South Africa,ZAF,1977,0.9130694
South Africa,ZAF,1978,0.9044794
South Africa,ZAF,1979,0.52534544
South Africa,ZAF,1980,0.4267637
South Africa,ZAF,1981,0.61089456
South Africa,ZAF,1982,0.34905452
South Africa,ZAF,1983,0.20171902
South Africa,ZAF,1984,0.17376882
South Africa,ZAF,1985,0.1896163
South Africa,ZAF,1986,0.48430645
South Africa,ZAF,1987,0.4749102
South Africa,ZAF,1988,0.8436539
South Africa,ZAF,1989,0.7705776
South Africa,ZAF,1990,0.2726532
South Africa,ZAF,1991,0.53850454
South Africa,ZAF,1992,0.20352626
South Africa,ZAF,1993,0.039574187
South Africa,ZAF,1994,0.27919784
South Africa,ZAF,1995,0.13158263
South Africa,ZAF,1996,0.32172707
South Africa,ZAF,1997,0.49906376
South Africa,ZAF,1998,0.38731623
South Africa,ZAF,1999,0.17049436
South Africa,ZAF,2000,0.25822335
South Africa,ZAF,2001,0.39930755
South Africa,ZAF,2002,0.49221233
South Africa,ZAF,2003,0.17935137
South Africa,ZAF,2004,0.18765731
South Africa,ZAF,2005,0.2757651
South Africa,ZAF,2006,0.58474433
South Africa,ZAF,2007,0.5599519
South Africa,ZAF,2008,0.22784409
South Africa,ZAF,2009,0.26235798
South Africa,ZAF,2010,0.20344466
South Africa,ZAF,2011,0.54932827
South Africa,ZAF,2012,0.18444668
South Africa,ZAF,2013,0.19750507
South Africa,ZAF,2014,0.3157433
South Africa,ZAF,2015,0.13072841
South Africa,ZAF,2016,0.106088564
South Africa,ZAF,2017,0.13175666
South Africa,ZAF,2018,0.19496426
South Africa,ZAF,2019,0.124858655
South Africa,ZAF,2020,0.2589452
South Africa,ZAF,2021,0.35443684
South Africa,ZAF,2022,0.5672089
South Africa,ZAF,2023,0.35753655
South Africa,ZAF,2024,0.19737467
South America,,1965,10.35597
South America,,1966,10.824015
South America,,1967,11.046512
South America,,1968,10.987901
South America,,1969,11.322097
South America,,1970,12.516376
South America,,1971,13.166329
South America,,1972,13.919429
South America,,1973,14.274619
South America,,1974,15.311064
South America,,1975,16.40933
South America,,1976,17.073929
South America,,1977,17.821945
South America,,1978,18.50076
South America,,1979,19.529537
South America,,1980,21.001911
South America,,1981,21.422516
South America,,1982,22.543018
South America,,1983,24.002407
South America,,1984,25.440079
South America,,1985,26.39624
South America,,1986,26.701403
South America,,1987,27.46969
South America,,1988,27.46471
South America,,1989,27.716824
South America,,1990,28.654976
South America,,1991,29.671234
South America,,1992,29.084011
South America,,1993,30.122066
South America,,1994,30.16654
South America,,1995,29.796492
South America,,1996,29.607254
South America,,1997,29.7528
South America,,1998,29.556467
South America,,1999,29.452526
South America,,2000,30.29492
South America,,2001,28.52535
South America,,2002,29.499311
South America,,2003,30.504
South America,,2004,29.531673
South America,,2005,30.100468
South America,,2006,29.804174
South America,,2007,29.194613
South America,,2008,28.1229
South America,,2009,28.966833
South America,,2010,27.320076
South America,,2011,27.61374
South America,,2012,25.951279
South America,,2013,24.270336
South America,,2014,23.228218
South America,,2015,22.682184
South America,,2016,23.262758
South America,,2017,23.634968
South America,,2018,24.390356
South America,,2019,24.25293
South America,,2020,25.62358
South America,,2021,22.656387
South America,,2022,24.017973
South America,,2023,23.798815
South America,,2024,22.715235
South Korea,KOR,1965,2.6421406
South Korea,KOR,1966,3.0212522
South Korea,KOR,1967,2.5430822
South Korea,KOR,1968,2.163243
South Korea,KOR,1969,2.7541723
South Korea,KOR,1970,2.0274134
South Korea,KOR,1971,2.026265
South Korea,KOR,1972,2.0256157
South Korea,KOR,1973,1.5372031
South Korea,KOR,1974,2.1946237
South Korea,KOR,1975,1.7619857
South Korea,KOR,1976,1.6739671
South Korea,KOR,1977,1.1331999
South Korea,KOR,1978,1.3135374
South Korea,KOR,1979,1.447785
South Korea,KOR,1980,1.1763196
South Korea,KOR,1981,1.5200856
South Korea,KOR,1982,1.0031013
South Korea,KOR,1983,1.2347944
South Korea,KOR,1984,0.98472464
South Korea,KOR,1985,1.4210007
South Korea,KOR,1986,1.237223
South Korea,KOR,1987,1.424168
South Korea,KOR,1988,0.6389348
South Korea,KOR,1989,0.87693983
South Korea,KOR,1990,1.2106111
South Korea,KOR,1991,0.79311144
South Korea,KOR,1992,0.62674826
South Korea,KOR,1993,0.77989626
South Korea,KOR,1994,0.4003098
South Korea,KOR,1995,0.4316958
South Korea,KOR,1996,0.34347612
South Korea,KOR,1997,0.3649256
South Korea,KOR,1998,0.60698014
South Korea,KOR,1999,0.5416541
South Korea,KOR,2000,0.49422425
South Korea,KOR,2001,0.2787837
South Korea,KOR,2002,0.36707547
South Korea,KOR,2003,0.5348749
South Korea,KOR,2004,0.4569798
South Korea,KOR,2005,0.37499708
South Korea,KOR,2006,0.34634417
South Korea,KOR,2007,0.35029548
South Korea,KOR,2008,0.28861645
South Korea,KOR,2009,0.26145637
South Korea,KOR,2010,0.31473807
South Korea,KOR,2011,0.37239903
South Korea,KOR,2012,0.31634787
South Korea,KOR,2013,0.3393178
South Korea,KOR,2014,0.21480654
South Korea,KOR,2015,0.1641095
South Korea,KOR,2016,0.20864145
South Korea,KOR,2017,0.20243226
South Korea,KOR,2018,0.23524238
South Korea,KOR,2019,0.19699593
South Korea,KOR,2020,0.28353494
South Korea,KOR,2021,0.21134096
South Korea,KOR,2022,0.24136163
South Korea,KOR,2023,0.25601897
South Korea,KOR,2024,0.29124606
South and Central America (EI),,1965,8.447049
South and Central America (EI),,1966,8.875375
South and Central America (EI),,1967,9.04133
South and Central America (EI),,1968,9.082341
South and Central America (EI),,1969,9.398565
South and Central America (EI),,1970,10.255702
South and Central America (EI),,1971,10.865319
South and Central America (EI),,1972,11.384946
South and Central America (EI),,1973,11.658881
South and Central America (EI),,1974,12.661226
South and Central America (EI),,1975,13.626413
South and Central America (EI),,1976,14.283189
South and Central America (EI),,1977,14.8668585
South and Central America (EI),,1978,15.613165
South and Central America (EI),,1979,16.68619
South and Central America (EI),,1980,18.041155
South and Central America (EI),,1981,18.389923
South and Central America (EI),,1982,19.552378
South and Central America (EI),,1983,20.931404
South and Central America (EI),,1984,22.195791
South and Central America (EI),,1985,23.330898
South and Central America (EI),,1986,23.791847
South and Central America (EI),,1987,24.47659
South and Central America (EI),,1988,24.57212
South and Central America (EI),,1989,24.68141
South and Central America (EI),,1990,25.49374
South and Central America (EI),,1991,26.450943
South and Central America (EI),,1992,26.038654
South and Central America (EI),,1993,27.052725
South and Central America (EI),,1994,27.006065
South and Central America (EI),,1995,26.70371
South and Central America (EI),,1996,26.621601
South and Central America (EI),,1997,26.68232
South and Central America (EI),,1998,26.449257
South and Central America (EI),,1999,26.473412
South and Central America (EI),,2000,26.827543
South and Central America (EI),,2001,24.988731
South and Central America (EI),,2002,25.768017
South and Central America (EI),,2003,26.525936
South and Central America (EI),,2004,25.830809
South and Central America (EI),,2005,26.36233
South and Central America (EI),,2006,26.072325
South and Central America (EI),,2007,25.71898
South and Central America (EI),,2008,25.065737
South and Central America (EI),,2009,25.854435
South and Central America (EI),,2010,24.52332
South and Central America (EI),,2011,24.861715
South and Central America (EI),,2012,23.55546
South and Central America (EI),,2013,22.137598
South and Central America (EI),,2014,21.166235
South and Central America (EI),,2015,20.58206
South and Central America (EI),,2016,21.083025
South and Central America (EI),,2017,21.529428
South and Central America (EI),,2018,22.1301
South and Central America (EI),,2019,21.759357
South and Central America (EI),,2020,23.318295
South and Central America (EI),,2021,20.797228
South and Central America (EI),,2022,22.074886
South and Central America (EI),,2023,21.706306
South and Central America (EI),,2024,20.806908
Spain,ESP,1965,16.379047
Spain,ESP,1966,20.088379
Spain,ESP,1967,15.445133
Spain,ESP,1968,15.80437
Spain,ESP,1969,17.539267
Spain,ESP,1970,14.729947
Spain,ESP,1971,15.3341875
Spain,ESP,1972,15.816686
Spain,ESP,1973,11.747201
Spain,ESP,1974,11.934863
Spain,ESP,1975,9.895151
Spain,ESP,1976,7.4248724
Spain,ESP,1977,13.610892
Spain,ESP,1978,13.7705555
Spain,ESP,1979,14.745725
Spain,ESP,1980,9.312979
Spain,ESP,1981,6.8507385
Spain,ESP,1982,8.231812
Spain,ESP,1983,8.26108
Spain,ESP,1984,9.480005
Spain,ESP,1985,9.498598
Spain,ESP,1986,7.8738394
Spain,ESP,1987,7.850126
Spain,ESP,1988,9.689696
Spain,ESP,1989,5.0631976
Spain,ESP,1990,6.6540885
Spain,ESP,1991,6.900254
Spain,ESP,1992,4.5607414
Spain,ESP,1993,6.079961
Spain,ESP,1994,6.711857
Spain,ESP,1995,5.297745
Spain,ESP,1996,8.803125
Spain,ESP,1997,7.3867373
Spain,ESP,1998,6.90698
Spain,ESP,1999,4.4304543
Spain,ESP,2000,5.4203415
Spain,ESP,2001,7.1959395
Spain,ESP,2002,3.9128866
Spain,ESP,2003,6.652037
Spain,ESP,2004,4.9546113
Spain,ESP,2005,2.7299101
Spain,ESP,2006,3.9087565
Spain,ESP,2007,3.9884367
Spain,ESP,2008,3.5261717
Spain,ESP,2009,4.224836
Spain,ESP,2010,6.5450315
Spain,ESP,2011,4.8212395
Spain,ESP,2012,3.2477884
Spain,ESP,2013,6.040879
Spain,ESP,2014,6.4995427
Spain,ESP,2015,4.58134
Spain,ESP,2016,5.8492293
Spain,ESP,2017,2.88932
Spain,ESP,2018,5.3051667
Spain,ESP,2019,3.5547402
Spain,ESP,2020,5.3701735
Spain,ESP,2021,4.830948
Spain,ESP,2022,2.749879
Spain,ESP,2023,3.9477592
Spain,ESP,2024,5.253806
Sri Lanka,LKA,1965,9.759814
Sri Lanka,LKA,1966,10.348914
Sri Lanka,LKA,1967,10.3788185
Sri Lanka,LKA,1968,11.551663
Sri Lanka,LKA,1969,12.89258
Sri Lanka,LKA,1970,10.475261
Sri Lanka,LKA,1971,11.474944
Sri Lanka,LKA,1972,11.223905
Sri Lanka,LKA,1973,8.893423
Sri Lanka,LKA,1974,14.911645
Sri Lanka,LKA,1975,15.429124
Sri Lanka,LKA,1976,16.178616
Sri Lanka,LKA,1977,16.478542
Sri Lanka,LKA,1978,17.699356
Sri Lanka,LKA,1979,18.008411
Sri Lanka,LKA,1980,18.073488
Sri Lanka,LKA,1981,18.28035
Sri Lanka,LKA,1982,17.346676
Sri Lanka,LKA,1983,13.282707
Sri Lanka,LKA,1984,21.65294
Sri Lanka,LKA,1985,26.336927
Sri Lanka,LKA,1986,27.649841
Sri Lanka,LKA,1987,22.051624
Sri Lanka,LKA,1988,26.664845
Sri Lanka,LKA,1989,29.593306
Sri Lanka,LKA,1990,29.790382
Sri Lanka,LKA,1991,29.579105
Sri Lanka,LKA,1992,25.589548
Sri Lanka,LKA,1993,30.813177
Sri Lanka,LKA,1994,30.635475
Sri Lanka,LKA,1995,31.403461
Sri Lanka,LKA,1996,21.368847
Sri Lanka,LKA,1997,21.954735
Sri Lanka,LKA,1998,23.40995
Sri Lanka,LKA,1999,23.222229
Sri Lanka,LKA,2000,16.802511
Sri Lanka,LKA,2001,16.728664
Sri Lanka,LKA,2002,13.952759
Sri Lanka,LKA,2003,16.598923
Sri Lanka,LKA,2004,15.183491
Sri Lanka,LKA,2005,15.201054
Sri Lanka,LKA,2006,18.944534
Sri Lanka,LKA,2007,15.758472
Sri Lanka,LKA,2008,17.373055
Sri Lanka,LKA,2009,16.006987
Sri Lanka,LKA,2010,21.416475
Sri Lanka,LKA,2011,15.878284
Sri Lanka,LKA,2012,10.998396
Sri Lanka,LKA,2013,22.718182
Sri Lanka,LKA,2014,13.64446
Sri Lanka,LKA,2015,16.771051
Sri Lanka,LKA,2016,10.62133
Sri Lanka,LKA,2017,9.509597
Sri Lanka,LKA,2018,14.336505
Sri Lanka,LKA,2019,10.62334
Sri Lanka,LKA,2020,11.813642
Sri Lanka,LKA,2021,16.563498
Sri Lanka,LKA,2022,17.582464
Sri Lanka,LKA,2023,14.472702
Sri Lanka,LKA,2024,15.444601
Sweden,SWE,1965,33.52618
Sweden,SWE,1966,30.753065
Sweden,SWE,1967,32.566967
Sweden,SWE,1968,30.111599
Sweden,SWE,1969,25.773561
Sweden,SWE,1970,24.055882
Sweden,SWE,1971,29.7289
Sweden,SWE,1972,29.828196
Sweden,SWE,1973,31.441217
Sweden,SWE,1974,32.520283
Sweden,SWE,1975,30.889364
Sweden,SWE,1976,27.595598
Sweden,SWE,1977,27.287144
Sweden,SWE,1978,25.30149
Sweden,SWE,1979,25.365568
Sweden,SWE,1980,26.003445
Sweden,SWE,1981,26.639336
Sweden,SWE,1982,25.810633
Sweden,SWE,1983,30.048388
Sweden,SWE,1984,30.358671
Sweden,SWE,1985,29.200903
Sweden,SWE,1986,24.122051
Sweden,SWE,1987,29.144846
Sweden,SWE,1988,29.011152
Sweden,SWE,1989,30.479477
Sweden,SWE,1990,32.12305
Sweden,SWE,1991,28.061838
Sweden,SWE,1992,32.492897
Sweden,SWE,1993,32.91547
Sweden,SWE,1994,25.865765
Sweden,SWE,1995,29.096783
Sweden,SWE,1996,22.58554
Sweden,SWE,1997,29.214123
Sweden,SWE,1998,30.199987
Sweden,SWE,1999,29.609232
Sweden,SWE,2000,34.434856
Sweden,SWE,2001,32.237762
Sweden,SWE,2002,28.719427
Sweden,SWE,2003,24.497688
Sweden,SWE,2004,25.288755
Sweden,SWE,2005,29.700188
Sweden,SWE,2006,26.786308
Sweden,SWE,2007,28.135628
Sweden,SWE,2008,29.39132
Sweden,SWE,2009,30.4605
Sweden,SWE,2010,28.896961
Sweden,SWE,2011,29.174017
Sweden,SWE,2012,32.45878
Sweden,SWE,2013,26.73597
Sweden,SWE,2014,27.775673
Sweden,SWE,2015,31.588932
Sweden,SWE,2016,26.35803
Sweden,SWE,2017,26.50737
Sweden,SWE,2018,26.098291
Sweden,SWE,2019,26.602335
Sweden,SWE,2020,30.71122
Sweden,SWE,2021,29.576855
Sweden,SWE,2022,28.45678
Sweden,SWE,2023,27.812477
Sweden,SWE,2024,26.68583
Switzerland,CHE,1965,37.573376
Switzerland,CHE,1966,39.985126
Switzerland,CHE,1967,40.62696
Switzerland,CHE,1968,38.187244
Switzerland,CHE,1969,35.266365
Switzerland,CHE,1970,33.247597
Switzerland,CHE,1971,32.3257
Switzerland,CHE,1972,27.310244
Switzerland,CHE,1973,27.100597
Switzerland,CHE,1974,29.753014
Switzerland,CHE,1975,33.250713
Switzerland,CHE,1976,27.827692
Switzerland,CHE,1977,33.927567
Switzerland,CHE,1978,31.107235
Switzerland,CHE,1979,29.349686
Switzerland,CHE,1980,30.932808
Switzerland,CHE,1981,32.555794
Switzerland,CHE,1982,34.060123
Switzerland,CHE,1983,31.88045
Switzerland,CHE,1984,28.002234
Switzerland,CHE,1985,28.115574
Switzerland,CHE,1986,27.481853
Switzerland,CHE,1987,29.165527
Switzerland,CHE,1988,29.89174
Switzerland,CHE,1989,26.556965
Switzerland,CHE,1990,25.47973
Switzerland,CHE,1991,26.725576
Switzerland,CHE,1992,26.815672
Switzerland,CHE,1993,29.437098
Switzerland,CHE,1994,30.617172
Switzerland,CHE,1995,29.061825
Switzerland,CHE,1996,24.52528
Switzerland,CHE,1997,27.202744
Switzerland,CHE,1998,26.587095
Switzerland,CHE,1999,30.470715
Switzerland,CHE,2000,28.734577
Switzerland,CHE,2001,30.015411
Switzerland,CHE,2002,27.20332
Switzerland,CHE,2003,27.019592
Switzerland,CHE,2004,26.147263
Switzerland,CHE,2005,25.146013
Switzerland,CHE,2006,24.126465
Switzerland,CHE,2007,26.989561
Switzerland,CHE,2008,26.810896
Switzerland,CHE,2009,26.993338
Switzerland,CHE,2010,26.710289
Switzerland,CHE,2011,25.598969
Switzerland,CHE,2012,28.742193
Switzerland,CHE,2013,28.02955
Switzerland,CHE,2014,28.775023
Switzerland,CHE,2015,29.476288
Switzerland,CHE,2016,28.15716
Switzerland,CHE,2017,27.498413
Switzerland,CHE,2018,27.39325
Switzerland,CHE,2019,28.397194
Switzerland,CHE,2020,30.632202
Switzerland,CHE,2021,31.828943
Switzerland,CHE,2022,24.939201
Switzerland,CHE,2023,29.16524
Switzerland,CHE,2024,33.15628
Taiwan,TWN,1965,10.277433
Taiwan,TWN,1966,9.868821
Taiwan,TWN,1967,8.945059
Taiwan,TWN,1968,11.440929
Taiwan,TWN,1969,8.617762
Taiwan,TWN,1970,7.4262624
Taiwan,TWN,1971,6.3757997
Taiwan,TWN,1972,7.0227246
Taiwan,TWN,1973,5.6125135
Taiwan,TWN,1974,8.125729
Taiwan,TWN,1975,8.248159
Taiwan,TWN,1976,5.503703
Taiwan,TWN,1977,4.7096825
Taiwan,TWN,1978,4.924533
Taiwan,TWN,1979,4.2674875
Taiwan,TWN,1980,2.5913084
Taiwan,TWN,1981,4.5393934
Taiwan,TWN,1982,4.0738134
Taiwan,TWN,1983,3.8282068
Taiwan,TWN,1984,3.2277427
Taiwan,TWN,1985,4.2249937
Taiwan,TWN,1986,3.9624908
Taiwan,TWN,1987,3.289986
Taiwan,TWN,1988,2.5241349
Taiwan,TWN,1989,2.4755316
Taiwan,TWN,1990,3.0502744
Taiwan,TWN,1991,1.7420683
Taiwan,TWN,1992,2.790428
Taiwan,TWN,1993,1.6514635
Taiwan,TWN,1994,1.9169273
Taiwan,TWN,1995,1.724521
Taiwan,TWN,1996,1.6233747
Taiwan,TWN,1997,1.6960309
Taiwan,TWN,1998,1.894375
Taiwan,TWN,1999,1.4736853
Taiwan,TWN,2000,1.244364
Taiwan,TWN,2001,1.3382415
Taiwan,TWN,2002,0.6966283
Taiwan,TWN,2003,0.72370386
Taiwan,TWN,2004,0.73073095
Taiwan,TWN,2005,0.9078717
Taiwan,TWN,2006,0.88301474
Taiwan,TWN,2007,0.91096467
Taiwan,TWN,2008,0.9148626
Taiwan,TWN,2009,0.81635255
Taiwan,TWN,2010,0.84599084
Taiwan,TWN,2011,0.80530304
Taiwan,TWN,2012,1.1452566
Taiwan,TWN,2013,1.0660974
Taiwan,TWN,2014,0.82584983
Taiwan,TWN,2015,0.851017
Taiwan,TWN,2016,1.2337778
Taiwan,TWN,2017,1.0177077
Taiwan,TWN,2018,0.8248321
Taiwan,TWN,2019,1.0362842
Taiwan,TWN,2020,0.5798447
Taiwan,TWN,2021,0.62616485
Taiwan,TWN,2022,1.092494
Taiwan,TWN,2023,0.7722616
Taiwan,TWN,2024,0.82146496
Thailand,THA,1965,7.6453905
Thailand,THA,1966,8.118996
Thailand,THA,1967,9.171382
Thailand,THA,1968,7.3333044
Thailand,THA,1969,5.162042
Thailand,THA,1970,7.413957
Thailand,THA,1971,7.672137
Thailand,THA,1972,5.326401
Thailand,THA,1973,5.4653826
Thailand,THA,1974,6.8742094
Thailand,THA,1975,8.621883
Thailand,THA,1976,8.736968
Thailand,THA,1977,7.122363
Thailand,THA,1978,4.307601
Thailand,THA,1979,6.275953
Thailand,THA,1980,2.4364574
Thailand,THA,1981,5.6713114
Thailand,THA,1982,7.144905
Thailand,THA,1983,6.2146106
Thailand,THA,1984,6.2497582
Thailand,THA,1985,5.4067183
Thailand,THA,1986,7.626494
Thailand,THA,1987,4.8907056
Thailand,THA,1988,3.980988
Thailand,THA,1989,5.103755
Thailand,THA,1990,3.8557253
Thailand,THA,1991,3.2118714
Thailand,THA,1992,2.708966
Thailand,THA,1993,2.0728135
Thailand,THA,1994,2.2483869
Thailand,THA,1995,2.9833324
Thailand,THA,1996,2.8851283
Thailand,THA,1997,2.6898432
Thailand,THA,1998,2.0969412
Thailand,THA,1999,1.3253143
Thailand,THA,2000,2.2097096
Thailand,THA,2001,2.1836562
Thailand,THA,2002,2.384134
Thailand,THA,2003,2.1573875
Thailand,THA,2004,1.6163446
Thailand,THA,2005,1.4946196
Thailand,THA,2006,2.0409906
Thailand,THA,2007,1.9657325
Thailand,THA,2008,1.7025163
Thailand,THA,2009,1.6506883
Thailand,THA,2010,1.1816959
Thailand,THA,2011,1.6976933
Thailand,THA,2012,1.6830788
Thailand,THA,2013,1.0555606
Thailand,THA,2014,0.96931005
Thailand,THA,2015,0.6919666
Thailand,THA,2016,0.63416666
Thailand,THA,2017,0.8192137
Thailand,THA,2018,1.2808679
Thailand,THA,2019,1.0578419
Thailand,THA,2020,0.8141713
Thailand,THA,2021,0.80801743
Thailand,THA,2022,1.1708431
Thailand,THA,2023,1.1603956
Thailand,THA,2024,1.1037003
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
